Commentary	Ref	Literature(PubmedID)	value
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1480	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1481	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1481	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1482	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1482	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1483	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1483	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1484	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1484	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1485	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1485	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1486	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1486	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1487	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1487	3827815	5.0-7.0
pH 4.5: about 75% of maximal activity, pH 7.5: about 65% of maximal activity	1488	0	4.5-7.5
pH 5.0: about 45% of maximal activity, pH 7.0: about 65% of maximal activity	1488	3827815	5.0-7.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1513	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1514	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1515	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1516	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1517	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1518	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1519	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1520	14594403	4.0-12.0
86% of maximal activity at pH 4.0, 97% at pH 8.0, 30% activity at pH 10.0-12.0	1521	14594403	4.0-12.0
over 60% of maximal activity within this range, recombinant enzyme	1538	19412576	5.5-7.5
activity range, over 85% of its maximum activity at a pH range of pH 5.0 to pH 6.5	1542	0	4.5-10.5
native enzyme, activity range, profile, overview	1544	0	3.0-9.0
native enzyme, activity range, profile, overview	1545	0	3.0-9.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1556	18568289	3.5-5.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1557	18568289	3.5-5.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1558	18568289	3.5-5.0
pH 3.5: about 55% of maximal activity, pH 5.0: about 65% of maximal activity	1559	18568289	3.5-5.0
	1590	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1590	17216454	4.5-6.5
	1591	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1591	17216454	4.5-6.5
	1592	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1592	17216454	4.5-6.5
	1593	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1593	17216454	4.5-6.5
	1594	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1594	17216454	4.5-6.5
	1595	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1595	17216454	4.5-6.5
	1596	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1596	17216454	4.5-6.5
	1597	15450181	2.5-4.5
displays over 50% activity in the pH range of 4.5 to 6.5	1597	17216454	4.5-6.5
profile, overview	1615	19728166	3.0-10.0
profile, overview	1616	19728166	3.0-10.0
profile, overview	1617	19728166	3.0-10.0
profile, overview	1618	19728166	3.0-10.0
more than 80% of maximum activity	1636	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1636	0	3.5-7.5
more than 80% of maximum activity	1637	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1637	0	3.5-7.5
more than 80% of maximum activity	1638	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1638	0	3.5-7.5
more than 80% of maximum activity	1639	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1639	0	3.5-7.5
more than 80% of maximum activity	1640	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1640	0	3.5-7.5
more than 80% of maximum activity	1641	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1641	0	3.5-7.5
more than 80% of maximum activity	1642	0	3.0-9.0
12% of maximal activity at pH 3.5 and at pH 7.5	1642	0	3.5-7.5
more than 70% of maximum activity	1648	0	7.0-9.0
pH 4.5: about 55% of maximal activity, pH 10.0: about 60% of maximal activity	1654	9299779	4.5-10.0
pH 4.5: about 55% of maximal activity, pH 10.0: about 60% of maximal activity	1655	9299779	4.5-10.0
more than 80% of maximum activity within this range	1657	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1657	25887328	6.0-9.0
more than 80% of maximum activity within this range	1658	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1658	25887328	6.0-9.0
more than 80% of maximum activity within this range	1659	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1659	25887328	6.0-9.0
more than 80% of maximum activity within this range	1660	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1660	25887328	6.0-9.0
more than 80% of maximum activity within this range	1661	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1661	25887328	6.0-9.0
more than 80% of maximum activity within this range	1662	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1662	25887328	6.0-9.0
more than 80% of maximum activity within this range	1663	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1663	25887328	6.0-9.0
more than 80% of maximum activity within this range	1664	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1664	25887328	6.0-9.0
more than 80% of maximum activity within this range	1665	16086105	5.0-9.0
more than 60% of maximum activity, recombinant protein, both with and without His-tag	1665	25887328	6.0-9.0
	1678	18668373	4.0-10.0
80% of maximum activity	1678	18668373	5.0
	1678	0	7.0-8.0
85% of maximum activity	1678	18668373	9.0
60% of maximum activity	1678	18668373	10.0
	1681	23793944	3.0-11.0
	1681	100478004	3.0-9.0
more than 50% of maximum activity	1681	9648252	5.5-9.0
more than 90% of maximum activity	1681	10849173	5.5-9.5
	1682	23793944	3.0-11.0
	1682	100478004	3.0-9.0
more than 50% of maximum activity	1682	9648252	5.5-9.0
more than 90% of maximum activity	1682	10849173	5.5-9.5
	1683	23793944	3.0-11.0
	1683	100478004	3.0-9.0
more than 50% of maximum activity	1683	9648252	5.5-9.0
more than 90% of maximum activity	1683	10849173	5.5-9.5
	1684	23793944	3.0-11.0
	1684	100478004	3.0-9.0
more than 50% of maximum activity	1684	9648252	5.5-9.0
more than 90% of maximum activity	1684	10849173	5.5-9.5
	1685	23793944	3.0-11.0
	1685	100478004	3.0-9.0
more than 50% of maximum activity	1685	9648252	5.5-9.0
more than 90% of maximum activity	1685	10849173	5.5-9.5
	1686	23793944	3.0-11.0
	1686	100478004	3.0-9.0
more than 50% of maximum activity	1686	9648252	5.5-9.0
more than 90% of maximum activity	1686	10849173	5.5-9.5
	1687	23793944	3.0-11.0
	1687	100478004	3.0-9.0
more than 50% of maximum activity	1687	9648252	5.5-9.0
more than 90% of maximum activity	1687	10849173	5.5-9.5
	1688	23793944	3.0-11.0
	1688	100478004	3.0-9.0
more than 50% of maximum activity	1688	9648252	5.5-9.0
more than 90% of maximum activity	1688	10849173	5.5-9.5
	1689	23793944	3.0-11.0
	1689	100478004	3.0-9.0
more than 50% of maximum activity	1689	9648252	5.5-9.0
more than 90% of maximum activity	1689	10849173	5.5-9.5
	1690	23793944	3.0-11.0
	1690	100478004	3.0-9.0
more than 50% of maximum activity	1690	9648252	5.5-9.0
more than 90% of maximum activity	1690	10849173	5.5-9.5
	1691	23793944	3.0-11.0
	1691	100478004	3.0-9.0
more than 50% of maximum activity	1691	9648252	5.5-9.0
more than 90% of maximum activity	1691	10849173	5.5-9.5
	1692	23793944	3.0-11.0
	1692	100478004	3.0-9.0
more than 50% of maximum activity	1692	9648252	5.5-9.0
more than 90% of maximum activity	1692	10849173	5.5-9.5
	1693	23793944	3.0-11.0
	1693	100478004	3.0-9.0
more than 50% of maximum activity	1693	9648252	5.5-9.0
more than 90% of maximum activity	1693	10849173	5.5-9.5
	1694	23793944	3.0-11.0
	1694	100478004	3.0-9.0
more than 50% of maximum activity	1694	9648252	5.5-9.0
more than 90% of maximum activity	1694	10849173	5.5-9.5
	1695	23793944	3.0-11.0
	1695	100478004	3.0-9.0
more than 50% of maximum activity	1695	9648252	5.5-9.0
more than 90% of maximum activity	1695	10849173	5.5-9.5
	1708	19854928	4.0-8.5
	1709	19854928	4.0-8.5
	1710	19854928	4.0-8.5
	1711	19854928	4.0-8.5
more than 90% of maximum activity	1793	27900528	4.5-10.0
more than 90% of maximum activity	1793	27900528	4.5-10.0
more than 90% of maximum activity	1794	27900528	4.5-10.0
more than 90% of maximum activity	1794	27900528	4.5-10.0
pH-dependence of activity of wild-type and mutant enzymes	1828	11377763	-999.0
recombinant enzyme, profile, overview	1828	0	2.0-9.0
profile, overview	1828	19426845	2.0-9.0
	1828	11917150	3.0-7.5
	1828	19527524	3.0-8.0
activity range, profile, overview	1828	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1828	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1828	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1829	11377763	-999.0
recombinant enzyme, profile, overview	1829	0	2.0-9.0
profile, overview	1829	19426845	2.0-9.0
	1829	11917150	3.0-7.5
	1829	19527524	3.0-8.0
activity range, profile, overview	1829	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1829	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1829	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1830	11377763	-999.0
recombinant enzyme, profile, overview	1830	0	2.0-9.0
profile, overview	1830	19426845	2.0-9.0
	1830	11917150	3.0-7.5
	1830	19527524	3.0-8.0
activity range, profile, overview	1830	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1830	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1830	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1831	11377763	-999.0
recombinant enzyme, profile, overview	1831	0	2.0-9.0
profile, overview	1831	19426845	2.0-9.0
	1831	11917150	3.0-7.5
	1831	19527524	3.0-8.0
activity range, profile, overview	1831	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1831	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1831	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1832	11377763	-999.0
recombinant enzyme, profile, overview	1832	0	2.0-9.0
profile, overview	1832	19426845	2.0-9.0
	1832	11917150	3.0-7.5
	1832	19527524	3.0-8.0
activity range, profile, overview	1832	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1832	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1832	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1833	11377763	-999.0
recombinant enzyme, profile, overview	1833	0	2.0-9.0
profile, overview	1833	19426845	2.0-9.0
	1833	11917150	3.0-7.5
	1833	19527524	3.0-8.0
activity range, profile, overview	1833	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1833	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1833	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1834	11377763	-999.0
recombinant enzyme, profile, overview	1834	0	2.0-9.0
profile, overview	1834	19426845	2.0-9.0
	1834	11917150	3.0-7.5
	1834	19527524	3.0-8.0
activity range, profile, overview	1834	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1834	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1834	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1835	11377763	-999.0
recombinant enzyme, profile, overview	1835	0	2.0-9.0
profile, overview	1835	19426845	2.0-9.0
	1835	11917150	3.0-7.5
	1835	19527524	3.0-8.0
activity range, profile, overview	1835	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1835	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1835	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1836	11377763	-999.0
recombinant enzyme, profile, overview	1836	0	2.0-9.0
profile, overview	1836	19426845	2.0-9.0
	1836	11917150	3.0-7.5
	1836	19527524	3.0-8.0
activity range, profile, overview	1836	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1836	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1836	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1837	11377763	-999.0
recombinant enzyme, profile, overview	1837	0	2.0-9.0
profile, overview	1837	19426845	2.0-9.0
	1837	11917150	3.0-7.5
	1837	19527524	3.0-8.0
activity range, profile, overview	1837	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1837	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1837	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1838	11377763	-999.0
recombinant enzyme, profile, overview	1838	0	2.0-9.0
profile, overview	1838	19426845	2.0-9.0
	1838	11917150	3.0-7.5
	1838	19527524	3.0-8.0
activity range, profile, overview	1838	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1838	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1838	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1839	11377763	-999.0
recombinant enzyme, profile, overview	1839	0	2.0-9.0
profile, overview	1839	19426845	2.0-9.0
	1839	11917150	3.0-7.5
	1839	19527524	3.0-8.0
activity range, profile, overview	1839	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1839	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1839	17988729	4.8-6.4
pH-dependence of activity of wild-type and mutant enzymes	1840	11377763	-999.0
recombinant enzyme, profile, overview	1840	0	2.0-9.0
profile, overview	1840	19426845	2.0-9.0
	1840	11917150	3.0-7.5
	1840	19527524	3.0-8.0
activity range, profile, overview	1840	20064285	3.0-8.0
activity range, 40% of maximal activity at pH 3.0 and pH 8.0	1840	19556747	3.0-8.0
approximately 90% of the maximal (relative) activity is gained in the pH range 4.8-6.4 at 50°C in citrate/phosphate buffer	1840	17988729	4.8-6.4
activity range of EX1 and EX2, profiles, overview	1862	19527927	4.0-9.0
activity range of EX1 and EX2, profiles, overview	1863	19527927	4.0-9.0
activity range of EX1 and EX2, profiles, overview	1864	19527927	4.0-9.0
activity range of EX1 and EX2, profiles, overview	1865	19527927	4.0-9.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1869	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1870	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1871	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1872	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1873	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1874	16663064	3.5-7.0
less than 50% of maximal activity only below pH 3.5 and above pH 7.0	1875	16663064	3.5-7.0
activity range	1902	21455595	4.0-10.0
80% of maximum acivity	1902	23117673	9.0
40% of maximum activity	1902	23117673	10.0
activity range	1903	21455595	4.0-10.0
80% of maximum acivity	1903	23117673	9.0
40% of maximum activity	1903	23117673	10.0
activity range	1904	21455595	4.0-10.0
80% of maximum acivity	1904	23117673	9.0
40% of maximum activity	1904	23117673	10.0
