Commentary	Ref	Literature(PubmedID)	value
assay at	967	25784958	5.0
assay at	968	25784958	5.0
	993	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	993	0	5.4
	994	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	994	0	5.4
	995	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	995	0	5.4
	996	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	996	0	5.4
	997	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	997	0	5.4
	998	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	998	0	5.4
	999	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	999	0	5.4
	1000	44316	5.0
hydrolysis of xylan or 4-nitrophenyl-beta-D-xylopyranoside	1000	0	5.4
	1014	18415096	6.0
	1015	18415096	6.0
	1016	18415096	6.0
	1017	18415096	6.0
	1018	18415096	6.0
	1019	18415096	6.0
	1020	18415096	6.0
	1021	18415096	6.0
	1022	18415096	6.0
recombinant enzyme	1026	19838860	7.0
assay at	1028	25784958	5.0
assay at	1029	25784958	5.0
assay at	1030	25784958	5.0
assay at	1031	25784958	5.0
assay at	1032	25784958	5.0
assay at	1041	25784958	5.0
recombinant His-tagged enzyme	1071	19759868	7.0
	1080	0	7.0
	1082	0	6.0
	1082	19349753	7.0
recombinant enzyme	1082	21071839	7.5
	1083	0	6.0
	1083	19349753	7.0
recombinant enzyme	1083	21071839	7.5
	1084	0	6.0
	1084	19349753	7.0
recombinant enzyme	1084	21071839	7.5
	1085	0	6.0
	1085	19349753	7.0
recombinant enzyme	1085	21071839	7.5
	1086	0	6.0
	1086	19349753	7.0
recombinant enzyme	1086	21071839	7.5
	1087	0	6.0
	1087	19349753	7.0
recombinant enzyme	1087	21071839	7.5
	1088	0	6.0
	1088	19349753	7.0
recombinant enzyme	1088	21071839	7.5
	1089	0	6.0
	1089	19349753	7.0
recombinant enzyme	1089	21071839	7.5
optimum 1	1104	20493247	5.5
	1104	25112314	6.5
	1104	100039262	7.0
optimum 2	1104	20493247	9.5
optimum 1	1105	20493247	5.5
	1105	25112314	6.5
	1105	100039262	7.0
optimum 2	1105	20493247	9.5
optimum 1	1106	20493247	5.5
	1106	25112314	6.5
	1106	100039262	7.0
optimum 2	1106	20493247	9.5
optimum 1	1107	20493247	5.5
	1107	25112314	6.5
	1107	100039262	7.0
optimum 2	1107	20493247	9.5
optimum 1	1108	20493247	5.5
	1108	25112314	6.5
	1108	100039262	7.0
optimum 2	1108	20493247	9.5
optimum 1	1109	20493247	5.5
	1109	25112314	6.5
	1109	100039262	7.0
optimum 2	1109	20493247	9.5
optimum 1	1110	20493247	5.5
	1110	25112314	6.5
	1110	100039262	7.0
optimum 2	1110	20493247	9.5
assay at	1113	20382811	5.0
assay at	1115	20154127	7.0
	1132	23157299	6.0
	1133	23157299	6.0
	1134	23157299	6.0
	1135	23157299	6.0
	1136	23157299	6.0
	1137	23157299	6.0
	1138	23157299	6.0
	1141	16473771	5.0
	1141	18499053	6.0
	1141	17257262	8.5
	1142	16473771	5.0
	1142	18499053	6.0
	1142	17257262	8.5
	1143	16473771	5.0
	1143	18499053	6.0
	1143	17257262	8.5
	1144	16473771	5.0
	1144	18499053	6.0
	1144	17257262	8.5
	1145	16473771	5.0
	1145	18499053	6.0
	1145	17257262	8.5
	1146	16473771	5.0
	1146	18499053	6.0
	1146	17257262	8.5
	1153	19118652	4.5
	1153	18384043	5.0
	1153	17216454	5.5
	1154	19118652	4.5
	1154	18384043	5.0
	1154	17216454	5.5
	1155	19118652	4.5
	1155	18384043	5.0
	1155	17216454	5.5
	1160	0	3.0
	1161	0	3.0
	1165	24818699	4.0
	1166	24818699	4.0
	1167	24818699	4.0
	1168	24818699	4.0
	1169	24818699	4.0
xylanase I	1173	19680819	2.5
xylanase II	1173	19680819	4.5
xylanase I	1174	19680819	2.5
xylanase II	1174	19680819	4.5
assay at	1175	25784958	5.0
assay at	1176	25784958	5.0
assay at	1177	25784958	5.0
recombinant enzyme	1178	19626289	4.5
isoforms xynA, xynB, xynC	1182	15278289	4.5
assay at	1182	25784958	5.0
isoforms xynA, xynB, xynC	1183	15278289	4.5
assay at	1183	25784958	5.0
isoforms xynA, xynB, xynC	1184	15278289	4.5
assay at	1184	25784958	5.0
isoforms xynA, xynB, xynC	1185	15278289	4.5
assay at	1185	25784958	5.0
	1189	21120468	4.0
assay at	1199	25784958	5.0
	1234	9145520	5.5
assay at	1240	25784958	5.0
assay at	1241	25784958	5.0
at 25°C	1255	12089151	5.3-8.0
at 25°C	1256	12089151	5.3-8.0
at 25°C	1257	12089151	5.3-8.0
at 25°C	1258	12089151	5.3-8.0
	1261	0	5.6
	1262	0	5.6
	1274	24170174	6.0
	1275	24170174	6.0
PhX20, isoelectric focusing	1279	19692229	4.2
PhX33, isoelectric focusing	1279	19692229	4.7-6.0
PhX20, isoelectric focusing	1280	19692229	4.2
PhX33, isoelectric focusing	1280	19692229	4.7-6.0
	1293	100384004	4.5-5.5
xylanase X-b-I	1293	100384004	4.5
xylanase bI	1293	10974122	4.5
xylanase X-b-II	1293	100384004	5.0
xylanase bII	1293	10974122	5.0
xylanase X-a	1293	100384004	5.5
xylanase A	1293	10974122	5.5
xylanase III	1295	0	3.5
xylanase II	1295	0	4.2
xylanase III	1296	0	3.5
xylanase II	1296	0	4.2
xylanase III	1297	0	3.5
xylanase II	1297	0	4.2
xylanase III	1298	0	3.5
xylanase II	1298	0	4.2
	1299	24258792	6.0
	1307	21388922	5.0-6.5
	1308	21388922	5.0-6.5
	1309	21388922	5.0-6.5
	1326	27841749	6.0
	1326	0	6.0
	1327	27841749	6.0
	1327	0	6.0
	1328	27841749	6.0
	1328	0	6.0
	1329	27841749	6.0
	1329	0	6.0
	1330	27841749	6.0
	1330	0	6.0
	1331	27841749	6.0
	1331	0	6.0
	1332	27841749	6.0
	1332	0	6.0
	1333	27841749	6.0
	1333	0	6.0
	1334	27841749	6.0
	1334	0	6.0
	1335	27841749	6.0
	1335	0	6.0
	1336	27841749	6.0
	1336	0	6.0
	1337	27841749	6.0
	1337	0	6.0
	1362	21979072	6.5
	1381	0	5.0
	1381	23410928	5.0
	1381	0	5.5
	1382	0	5.0
	1382	23410928	5.0
	1382	0	5.5
	1383	0	5.0
	1383	23410928	5.0
	1383	0	5.5
	1384	0	5.0
	1384	23410928	5.0
	1384	0	5.5
	1385	0	5.0
	1385	23410928	5.0
	1385	0	5.5
	1386	0	5.0
	1386	23410928	5.0
	1386	0	5.5
	1387	0	5.0
	1387	23410928	5.0
	1387	0	5.5
	1388	0	5.0
	1388	23410928	5.0
	1388	0	5.5
	1430	19554324	6.5
assay at	1433	25784958	5.0
and a second optimum at pH 9.2	1436	10736002	7.5
and a second optimum at pH 7.5	1436	10736002	9.2
purified heavier protein band (42.8 kDa)	1451	18645964	7.5
purified heavier protein band (42.8 kDa)	1452	18645964	7.5
purified heavier protein band (42.8 kDa)	1453	18645964	7.5
	1456	27146990	6.0
	1457	27146990	6.0
	1458	27146990	6.0
	1459	27146990	6.0
	1463	17408951	6.0
	1464	17408951	6.0
at 50°C	1470	18388456	7.8
at 50°C	1471	18388456	7.8
	1475	7793962	6.3
	1476	7793962	6.3
	1477	7793962	6.3
	1479	0	6.0-7.0
	1479	3827815	6.0
	1480	0	6.0-7.0
	1480	3827815	6.0
	1481	0	6.0-7.0
	1481	3827815	6.0
	1482	0	6.0-7.0
	1482	3827815	6.0
	1483	0	6.0-7.0
	1483	3827815	6.0
	1484	0	6.0-7.0
	1484	3827815	6.0
	1485	0	6.0-7.0
	1485	3827815	6.0
	1486	0	6.0-7.0
	1486	3827815	6.0
	1487	0	6.0-7.0
	1487	3827815	6.0
	1488	0	6.0-7.0
	1488	3827815	6.0
	1502	10737210	6.0
assay at	1502	20361933	6.0
	1503	10737210	6.0
assay at	1503	20361933	6.0
	1504	10737210	6.0
assay at	1504	20361933	6.0
	1505	10737210	6.0
assay at	1505	20361933	6.0
xylanase X-II-A and X-II-B	1513	0	5.0-6.0
xylanase X-II-A and X-II-B	1513	0	5.0-6.0
	1513	22544563	5.0
xylanase X-I	1513	0	5.5-6.0
xylanase X-I	1513	0	5.5-6.0
	1513	0	5.5-6.0
	1513	0	5.5-6.2
	1513	24197520	5.5-6.5
Xyl1	1513	10689075	6.0-6.5
Xyl2	1513	10689075	6.0-7.5
Xyl3	1513	10689075	6.0-8.0
	1513	14594403	6.0
xylanase X-II-A and X-II-B	1514	0	5.0-6.0
xylanase X-II-A and X-II-B	1514	0	5.0-6.0
	1514	22544563	5.0
xylanase X-I	1514	0	5.5-6.0
xylanase X-I	1514	0	5.5-6.0
	1514	0	5.5-6.0
	1514	0	5.5-6.2
	1514	24197520	5.5-6.5
Xyl1	1514	10689075	6.0-6.5
Xyl2	1514	10689075	6.0-7.5
Xyl3	1514	10689075	6.0-8.0
	1514	14594403	6.0
xylanase X-II-A and X-II-B	1515	0	5.0-6.0
xylanase X-II-A and X-II-B	1515	0	5.0-6.0
	1515	22544563	5.0
xylanase X-I	1515	0	5.5-6.0
xylanase X-I	1515	0	5.5-6.0
	1515	0	5.5-6.0
	1515	0	5.5-6.2
	1515	24197520	5.5-6.5
Xyl1	1515	10689075	6.0-6.5
Xyl2	1515	10689075	6.0-7.5
Xyl3	1515	10689075	6.0-8.0
	1515	14594403	6.0
xylanase X-II-A and X-II-B	1516	0	5.0-6.0
xylanase X-II-A and X-II-B	1516	0	5.0-6.0
	1516	22544563	5.0
xylanase X-I	1516	0	5.5-6.0
xylanase X-I	1516	0	5.5-6.0
	1516	0	5.5-6.0
	1516	0	5.5-6.2
	1516	24197520	5.5-6.5
Xyl1	1516	10689075	6.0-6.5
Xyl2	1516	10689075	6.0-7.5
Xyl3	1516	10689075	6.0-8.0
	1516	14594403	6.0
xylanase X-II-A and X-II-B	1517	0	5.0-6.0
xylanase X-II-A and X-II-B	1517	0	5.0-6.0
	1517	22544563	5.0
xylanase X-I	1517	0	5.5-6.0
xylanase X-I	1517	0	5.5-6.0
	1517	0	5.5-6.0
	1517	0	5.5-6.2
	1517	24197520	5.5-6.5
Xyl1	1517	10689075	6.0-6.5
Xyl2	1517	10689075	6.0-7.5
Xyl3	1517	10689075	6.0-8.0
	1517	14594403	6.0
xylanase X-II-A and X-II-B	1518	0	5.0-6.0
xylanase X-II-A and X-II-B	1518	0	5.0-6.0
	1518	22544563	5.0
xylanase X-I	1518	0	5.5-6.0
xylanase X-I	1518	0	5.5-6.0
	1518	0	5.5-6.0
	1518	0	5.5-6.2
	1518	24197520	5.5-6.5
Xyl1	1518	10689075	6.0-6.5
Xyl2	1518	10689075	6.0-7.5
Xyl3	1518	10689075	6.0-8.0
	1518	14594403	6.0
xylanase X-II-A and X-II-B	1519	0	5.0-6.0
xylanase X-II-A and X-II-B	1519	0	5.0-6.0
	1519	22544563	5.0
xylanase X-I	1519	0	5.5-6.0
xylanase X-I	1519	0	5.5-6.0
	1519	0	5.5-6.0
	1519	0	5.5-6.2
	1519	24197520	5.5-6.5
Xyl1	1519	10689075	6.0-6.5
Xyl2	1519	10689075	6.0-7.5
Xyl3	1519	10689075	6.0-8.0
	1519	14594403	6.0
xylanase X-II-A and X-II-B	1520	0	5.0-6.0
xylanase X-II-A and X-II-B	1520	0	5.0-6.0
	1520	22544563	5.0
xylanase X-I	1520	0	5.5-6.0
xylanase X-I	1520	0	5.5-6.0
	1520	0	5.5-6.0
	1520	0	5.5-6.2
	1520	24197520	5.5-6.5
Xyl1	1520	10689075	6.0-6.5
Xyl2	1520	10689075	6.0-7.5
Xyl3	1520	10689075	6.0-8.0
	1520	14594403	6.0
xylanase X-II-A and X-II-B	1521	0	5.0-6.0
xylanase X-II-A and X-II-B	1521	0	5.0-6.0
	1521	22544563	5.0
xylanase X-I	1521	0	5.5-6.0
xylanase X-I	1521	0	5.5-6.0
	1521	0	5.5-6.0
	1521	0	5.5-6.2
	1521	24197520	5.5-6.5
Xyl1	1521	10689075	6.0-6.5
Xyl2	1521	10689075	6.0-7.5
Xyl3	1521	10689075	6.0-8.0
	1521	14594403	6.0
	1532	19002659	6.5
	1533	19002659	6.5
	1535	18521591	6.5
recombinant enzyme	1538	19412576	6.5
recombinant enzyme	1542	0	6.0
native enzyme	1544	0	5.0
native enzyme	1545	0	5.0
	1556	18568289	4.0
at 80°C	1556	15064978	7.0
	1557	18568289	4.0
at 80°C	1557	15064978	7.0
	1558	18568289	4.0
at 80°C	1558	15064978	7.0
	1559	18568289	4.0
at 80°C	1559	15064978	7.0
	1582	18387299	5.5
	1584	24211645	5.0
	1585	24211645	5.0
	1586	24211645	5.0
	1587	24211645	5.0
	1588	24211645	5.0
	1590	21466666	5.0
	1590	17216454	5.5
	1591	21466666	5.0
	1591	17216454	5.5
	1592	21466666	5.0
	1592	17216454	5.5
	1593	21466666	5.0
	1593	17216454	5.5
	1594	21466666	5.0
	1594	17216454	5.5
	1595	21466666	5.0
	1595	17216454	5.5
	1596	21466666	5.0
	1596	17216454	5.5
	1597	21466666	5.0
	1597	17216454	5.5
about 50% of maximal activity at pH 3.0 and at pH 7.0	1615	7189122	3.0-7.0
	1615	19728166	5.0
	1615	7189122	5.5
about 50% of maximal activity at pH 3.0 and at pH 7.0	1616	7189122	3.0-7.0
	1616	19728166	5.0
	1616	7189122	5.5
about 50% of maximal activity at pH 3.0 and at pH 7.0	1617	7189122	3.0-7.0
	1617	19728166	5.0
	1617	7189122	5.5
about 50% of maximal activity at pH 3.0 and at pH 7.0	1618	7189122	3.0-7.0
	1618	19728166	5.0
	1618	7189122	5.5
mutant Q158A	1636	27554938	4.5
assay at	1636	0	5.0
wild-type and mutant H209N	1636	27554938	5.0
	1636	0	5.1
mutant N257D	1636	27554938	5.5
mutant Q158A	1637	27554938	4.5
assay at	1637	0	5.0
wild-type and mutant H209N	1637	27554938	5.0
	1637	0	5.1
mutant N257D	1637	27554938	5.5
mutant Q158A	1638	27554938	4.5
assay at	1638	0	5.0
wild-type and mutant H209N	1638	27554938	5.0
	1638	0	5.1
mutant N257D	1638	27554938	5.5
mutant Q158A	1639	27554938	4.5
assay at	1639	0	5.0
wild-type and mutant H209N	1639	27554938	5.0
	1639	0	5.1
mutant N257D	1639	27554938	5.5
mutant Q158A	1640	27554938	4.5
assay at	1640	0	5.0
wild-type and mutant H209N	1640	27554938	5.0
	1640	0	5.1
mutant N257D	1640	27554938	5.5
mutant Q158A	1641	27554938	4.5
assay at	1641	0	5.0
wild-type and mutant H209N	1641	27554938	5.0
	1641	0	5.1
mutant N257D	1641	27554938	5.5
mutant Q158A	1642	27554938	4.5
assay at	1642	0	5.0
wild-type and mutant H209N	1642	27554938	5.0
	1642	0	5.1
mutant N257D	1642	27554938	5.5
	1654	9299779	6.5
	1655	9299779	6.5
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1657	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1657	16086105	6.0
assay at	1657	20361933	6.0
recombinant protein, both with and without His-tag	1657	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1658	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1658	16086105	6.0
assay at	1658	20361933	6.0
recombinant protein, both with and without His-tag	1658	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1659	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1659	16086105	6.0
assay at	1659	20361933	6.0
recombinant protein, both with and without His-tag	1659	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1660	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1660	16086105	6.0
assay at	1660	20361933	6.0
recombinant protein, both with and without His-tag	1660	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1661	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1661	16086105	6.0
assay at	1661	20361933	6.0
recombinant protein, both with and without His-tag	1661	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1662	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1662	16086105	6.0
assay at	1662	20361933	6.0
recombinant protein, both with and without His-tag	1662	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1663	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1663	16086105	6.0
assay at	1663	20361933	6.0
recombinant protein, both with and without His-tag	1663	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1664	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1664	16086105	6.0
assay at	1664	20361933	6.0
recombinant protein, both with and without His-tag	1664	25887328	8.0
optimum pH for hybrid xylanase and its Thermomonospora parent is 5.0 and 6.0, respectively	1665	18688581	5.0-6.0
hybrid gene from Thermomonospora fusca with N-terminal region of Bacillus subtilis, pH-optimum is similar to pH-optimum of Bacillus subtilis parent enzyme	1665	16086105	6.0
assay at	1665	20361933	6.0
recombinant protein, both with and without His-tag	1665	25887328	8.0
	1681	0	6.0
assay at	1681	14532063	6.0
	1681	2306111	6.0
	1681	10467122	6.5-7.0
	1681	10467122	6.5
	1681	18387299	6.5
mutant enzyme	1681	100478004	6.7
wild-type enzyme	1681	100478004	7.0
	1682	0	6.0
assay at	1682	14532063	6.0
	1682	2306111	6.0
	1682	10467122	6.5-7.0
	1682	10467122	6.5
	1682	18387299	6.5
mutant enzyme	1682	100478004	6.7
wild-type enzyme	1682	100478004	7.0
	1683	0	6.0
assay at	1683	14532063	6.0
	1683	2306111	6.0
	1683	10467122	6.5-7.0
	1683	10467122	6.5
	1683	18387299	6.5
mutant enzyme	1683	100478004	6.7
wild-type enzyme	1683	100478004	7.0
	1684	0	6.0
assay at	1684	14532063	6.0
	1684	2306111	6.0
	1684	10467122	6.5-7.0
	1684	10467122	6.5
	1684	18387299	6.5
mutant enzyme	1684	100478004	6.7
wild-type enzyme	1684	100478004	7.0
	1685	0	6.0
assay at	1685	14532063	6.0
	1685	2306111	6.0
	1685	10467122	6.5-7.0
	1685	10467122	6.5
	1685	18387299	6.5
mutant enzyme	1685	100478004	6.7
wild-type enzyme	1685	100478004	7.0
	1686	0	6.0
assay at	1686	14532063	6.0
	1686	2306111	6.0
	1686	10467122	6.5-7.0
	1686	10467122	6.5
	1686	18387299	6.5
mutant enzyme	1686	100478004	6.7
wild-type enzyme	1686	100478004	7.0
	1687	0	6.0
assay at	1687	14532063	6.0
	1687	2306111	6.0
	1687	10467122	6.5-7.0
	1687	10467122	6.5
	1687	18387299	6.5
mutant enzyme	1687	100478004	6.7
wild-type enzyme	1687	100478004	7.0
	1688	0	6.0
assay at	1688	14532063	6.0
	1688	2306111	6.0
	1688	10467122	6.5-7.0
	1688	10467122	6.5
	1688	18387299	6.5
mutant enzyme	1688	100478004	6.7
wild-type enzyme	1688	100478004	7.0
	1689	0	6.0
assay at	1689	14532063	6.0
	1689	2306111	6.0
	1689	10467122	6.5-7.0
	1689	10467122	6.5
	1689	18387299	6.5
mutant enzyme	1689	100478004	6.7
wild-type enzyme	1689	100478004	7.0
	1690	0	6.0
assay at	1690	14532063	6.0
	1690	2306111	6.0
	1690	10467122	6.5-7.0
	1690	10467122	6.5
	1690	18387299	6.5
mutant enzyme	1690	100478004	6.7
wild-type enzyme	1690	100478004	7.0
	1691	0	6.0
assay at	1691	14532063	6.0
	1691	2306111	6.0
	1691	10467122	6.5-7.0
	1691	10467122	6.5
	1691	18387299	6.5
mutant enzyme	1691	100478004	6.7
wild-type enzyme	1691	100478004	7.0
	1692	0	6.0
assay at	1692	14532063	6.0
	1692	2306111	6.0
	1692	10467122	6.5-7.0
	1692	10467122	6.5
	1692	18387299	6.5
mutant enzyme	1692	100478004	6.7
wild-type enzyme	1692	100478004	7.0
	1693	0	6.0
assay at	1693	14532063	6.0
	1693	2306111	6.0
	1693	10467122	6.5-7.0
	1693	10467122	6.5
	1693	18387299	6.5
mutant enzyme	1693	100478004	6.7
wild-type enzyme	1693	100478004	7.0
	1694	0	6.0
assay at	1694	14532063	6.0
	1694	2306111	6.0
	1694	10467122	6.5-7.0
	1694	10467122	6.5
	1694	18387299	6.5
mutant enzyme	1694	100478004	6.7
wild-type enzyme	1694	100478004	7.0
	1695	0	6.0
assay at	1695	14532063	6.0
	1695	2306111	6.0
	1695	10467122	6.5-7.0
	1695	10467122	6.5
	1695	18387299	6.5
mutant enzyme	1695	100478004	6.7
wild-type enzyme	1695	100478004	7.0
assay at	1708	19854928	7.0
assay at	1709	19854928	7.0
assay at	1710	19854928	7.0
assay at	1711	19854928	7.0
	1712	12932372	5.0
assay at	1712	23241981	5.0
	1713	12932372	5.0
assay at	1713	23241981	5.0
assay at	1716	23241981	5.0
assay at	1717	23241981	5.0
assay at	1718	23241981	5.0
assay at	1719	23241981	5.0
assay at	1725	19426845	5.0
	1725	0	6.0
assay at	1725	0	6.1
assay at	1726	19426845	5.0
	1726	0	6.0
assay at	1726	0	6.1
assay at	1727	19426845	5.0
	1727	0	6.0
assay at	1727	0	6.1
assay at	1728	19426845	5.0
	1728	0	6.0
assay at	1728	0	6.1
assay at	1729	19426845	5.0
	1729	0	6.0
assay at	1729	0	6.1
assay at	1730	19426845	5.0
	1730	0	6.0
assay at	1730	0	6.1
assay at	1731	19426845	5.0
	1731	0	6.0
assay at	1731	0	6.1
assay at	1732	19426845	5.0
	1732	0	6.0
assay at	1732	0	6.1
assay at	1733	19426845	5.0
	1733	0	6.0
assay at	1733	0	6.1
assay at	1734	19426845	5.0
	1734	0	6.0
assay at	1734	0	6.1
	1793	27900528	5.5
	1794	27900528	5.5
	1801	27428	5.0-5.5
	1802	27428	5.0-5.5
	1803	27428	5.0-5.5
20000 Da enzyme form and 29000 Da enzyme form	1811	0	5.0
20000 Da enzyme form and 29000 Da enzyme form	1812	0	5.0
20000 Da enzyme form and 29000 Da enzyme form	1813	0	5.0
20000 Da enzyme form and 29000 Da enzyme form	1814	0	5.0
20000 Da enzyme form and 29000 Da enzyme form	1815	0	5.0
	1817	18607546	5.5
	1818	0	5.0-6.0
	1819	0	5.0-6.0
	1820	0	5.0-6.0
	1821	0	5.0-6.0
	1822	0	5.0-6.0
	1823	0	5.0-6.0
	1824	0	5.0-6.0
	1825	0	5.0-6.0
xylanase I and II	1828	0	4.0-5.0
	1828	16139382	5.0-5.5
	1828	11377763	5.0-6.0
	1828	17988729	5.0-6.0
assay at	1828	11917150	5.0
	1828	19556747	5.0
assay at	1828	19426845	5.0
assay at	1828	23241981	5.0
assay at	1828	25784958	5.0
recombinant enzyme	1828	0	6.0
	1828	19527524	6.0
Xyn2	1828	20064285	6.0
xylanase I and II	1829	0	4.0-5.0
	1829	16139382	5.0-5.5
	1829	11377763	5.0-6.0
	1829	17988729	5.0-6.0
assay at	1829	11917150	5.0
	1829	19556747	5.0
assay at	1829	19426845	5.0
assay at	1829	23241981	5.0
assay at	1829	25784958	5.0
recombinant enzyme	1829	0	6.0
	1829	19527524	6.0
Xyn2	1829	20064285	6.0
xylanase I and II	1830	0	4.0-5.0
	1830	16139382	5.0-5.5
	1830	11377763	5.0-6.0
	1830	17988729	5.0-6.0
assay at	1830	11917150	5.0
	1830	19556747	5.0
assay at	1830	19426845	5.0
assay at	1830	23241981	5.0
assay at	1830	25784958	5.0
recombinant enzyme	1830	0	6.0
	1830	19527524	6.0
Xyn2	1830	20064285	6.0
xylanase I and II	1831	0	4.0-5.0
	1831	16139382	5.0-5.5
	1831	11377763	5.0-6.0
	1831	17988729	5.0-6.0
assay at	1831	11917150	5.0
	1831	19556747	5.0
assay at	1831	19426845	5.0
assay at	1831	23241981	5.0
assay at	1831	25784958	5.0
recombinant enzyme	1831	0	6.0
	1831	19527524	6.0
Xyn2	1831	20064285	6.0
xylanase I and II	1832	0	4.0-5.0
	1832	16139382	5.0-5.5
	1832	11377763	5.0-6.0
	1832	17988729	5.0-6.0
assay at	1832	11917150	5.0
	1832	19556747	5.0
assay at	1832	19426845	5.0
assay at	1832	23241981	5.0
assay at	1832	25784958	5.0
recombinant enzyme	1832	0	6.0
	1832	19527524	6.0
Xyn2	1832	20064285	6.0
xylanase I and II	1833	0	4.0-5.0
	1833	16139382	5.0-5.5
	1833	11377763	5.0-6.0
	1833	17988729	5.0-6.0
assay at	1833	11917150	5.0
	1833	19556747	5.0
assay at	1833	19426845	5.0
assay at	1833	23241981	5.0
assay at	1833	25784958	5.0
recombinant enzyme	1833	0	6.0
	1833	19527524	6.0
Xyn2	1833	20064285	6.0
xylanase I and II	1834	0	4.0-5.0
	1834	16139382	5.0-5.5
	1834	11377763	5.0-6.0
	1834	17988729	5.0-6.0
assay at	1834	11917150	5.0
	1834	19556747	5.0
assay at	1834	19426845	5.0
assay at	1834	23241981	5.0
assay at	1834	25784958	5.0
recombinant enzyme	1834	0	6.0
	1834	19527524	6.0
Xyn2	1834	20064285	6.0
xylanase I and II	1835	0	4.0-5.0
	1835	16139382	5.0-5.5
	1835	11377763	5.0-6.0
	1835	17988729	5.0-6.0
assay at	1835	11917150	5.0
	1835	19556747	5.0
assay at	1835	19426845	5.0
assay at	1835	23241981	5.0
assay at	1835	25784958	5.0
recombinant enzyme	1835	0	6.0
	1835	19527524	6.0
Xyn2	1835	20064285	6.0
xylanase I and II	1836	0	4.0-5.0
	1836	16139382	5.0-5.5
	1836	11377763	5.0-6.0
	1836	17988729	5.0-6.0
assay at	1836	11917150	5.0
	1836	19556747	5.0
assay at	1836	19426845	5.0
assay at	1836	23241981	5.0
assay at	1836	25784958	5.0
recombinant enzyme	1836	0	6.0
	1836	19527524	6.0
Xyn2	1836	20064285	6.0
xylanase I and II	1837	0	4.0-5.0
	1837	16139382	5.0-5.5
	1837	11377763	5.0-6.0
	1837	17988729	5.0-6.0
assay at	1837	11917150	5.0
	1837	19556747	5.0
assay at	1837	19426845	5.0
assay at	1837	23241981	5.0
assay at	1837	25784958	5.0
recombinant enzyme	1837	0	6.0
	1837	19527524	6.0
Xyn2	1837	20064285	6.0
xylanase I and II	1838	0	4.0-5.0
	1838	16139382	5.0-5.5
	1838	11377763	5.0-6.0
	1838	17988729	5.0-6.0
assay at	1838	11917150	5.0
	1838	19556747	5.0
assay at	1838	19426845	5.0
assay at	1838	23241981	5.0
assay at	1838	25784958	5.0
recombinant enzyme	1838	0	6.0
	1838	19527524	6.0
Xyn2	1838	20064285	6.0
xylanase I and II	1839	0	4.0-5.0
	1839	16139382	5.0-5.5
	1839	11377763	5.0-6.0
	1839	17988729	5.0-6.0
assay at	1839	11917150	5.0
	1839	19556747	5.0
assay at	1839	19426845	5.0
assay at	1839	23241981	5.0
assay at	1839	25784958	5.0
